Resource ID(s),itemTitle,rightsStatement,publisher,digitizationNomination,originalCarrierLocation,channelConfigurationPhysical,physicalFormat,durationPhysical,proxyFilename,preservationFilename,filesize,channelConfigurationDigital,encoding,sampleRate,bitDepth,checksumString,checksumType,assetIdentifier,date,dateType,contributor,Subject,description,epsIdentifier,rightsSummary,ancillaryMaterials,coverageTemporal,coverageSpatial,generations,Genre,dispositionNomination,fileLocation,relatedInstantiationID,durationDigital,condition,dateDigitized,digitalQC,identifier2,identifierSource2,instantiationTimeStart,intellectualAssetType
60,"Bridging Sorrow: Victims to Victims Delegation, Rebuilding Afghanistan",,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:56:58,kboo_MD-087_20021022.mp3,kboo_MD-087_20021022.wav,288 MB,mono,wav,44.1 kHz,16 bits,3D9D23AB5580A0233CEEDAF19F051192,md5,MD-087,2002-10-22,unknown,Medea Benjamin,"War/Peace, Global Affairs, Military/Veterans",Portland State University's Progressive Student Union hosts Medea Benjamin at the Smith Memorial Center's Ballroom to discuss her work connecting people from the United States and Afghanistan.,eps00091,Saleable,,2001 - 2002,"United States, Afghanistan",,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
59,Michael Ruppert Interview by Per Fagereng,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:56:39,kboo_MD-086_20030923.mp3,kboo_MD-086_20030923.wav,286 MB,mono,wav,44.1 kHz,16 bits,5D6C6DE9C55246827B7E6065FFD02600,md5,MD-086,2003-09-23,unknown,"Michael Ruppert, Per Fagereng","Government/Politics, Activism",,eps00079,Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,CS-1050,,,,,,,,
58,Health Effects of Depleted Uranium,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:26:18,kboo_MD-085d2_20031008.mp3,kboo_MD-085d2_20031008.wav,436 MB,mono,wav,44.1 kHz,16 bits,A93B0EB5E091A387B2668FCB2A10A5FB,md5,MD-085d2,2003-10-08,unknown,Douglas Rokke,"Military/Veterans, War/Peace, Health","Dr. Douglas Rokke speaks at the First Unitarian Church in Portland, Oregon about the Health Effects of Depleted Uranium. He speaks about his experience cleaning up depleted uranium following the Gulf War and treating veterans exposed to depleted uranium. The event was coordinated by Peace and Justice Works and the Iraq Affinity Group and cosponsored by several other community groups. Edited Version.",eps00090,Saleable,,1990 - 2003,"United States, Middle East, Iraq",Master: edited,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
57,Health Effects of Depleted Uranium,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:27:04,kboo_MD-085d1_20031008.mp3,kboo_MD-085d1_20031008.wav,439 MB,mono,wav,44.1 kHz,16 bits,1F870FBBD028E454B49551C471B01AF8,md5,MD-085d1,2003-10-08,unknown,Douglas Rokke,"Military/Veterans, War/Peace, Health","Dr. Douglas Rokke speaks at the First Unitarian Church in Portland, Oregon about the Health Effects of Depleted Uranium. He speaks about his experience cleaning up depleted uranium following the Gulf War and treating veterans exposed to depleted uranium. The event was coordinated by Peace and Justice Works and the Iraq Affinity Group and cosponsored by several other community groups. Unedited Version.",eps00090,Saleable,,1990 - 2003,"United States, Middle East, Iraq",Original,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
56,Paul Krugman on The Great Unraveling: Losing Our Way In the New Century (2003),,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:14:52,kboo_MD-084_20031011.mp3,kboo_MD-084_20031011.wav,378 MB,mono,wav,44.1 kHz,16 bits,07036BBE806043F1AF2CB47C9DFED0E5,md5,MD-084,2003-10-11,unknown,"Dale Wright, Paul Krugman","Economy, Government/Politics",,eps00118,Saleable,Broadcast Info,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
55,"Sandra Steingraber Lecture - Protecting the First Environment: Ecological Threats to Women, Pregnancy and Breast Milk",,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:32:23,kboo_MD-083_20030816.mp3,kboo_MD-083_20030816.wav,466 MB,mono,wav,44.1 kHz,16 bits,380BACB5A4E887B30B25827F4EFD7323,md5,MD-083,2003-08-16,unknown,"Cynthia Bye, Sandra Steingraber","Women, Health, Family","Author and ecologist, Sandra Steingraber delivers a lecture entitled //Protecting the First Environment: Ecological Threats to Women, Pregnancy and Breast Milk// at the Oregon Convention Center. Steingraber is author of Having Faith: an Ecologist's Journey to Motherhood (2001). Sponsored by Rachel?s Friends Breast Cancer Coalition, American Association of Naturopathic Physicians, and Oregon Toxics Alliance.",eps00117,Saleable,,,,,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
54,Eric Schlosser on Fast Food Nation: The Dark Side of the All-American Meal,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:04:47,kboo_MD-082_20020123.mp3,kboo_MD-082_20020123.wav,327 MB,mono,wav,44.1 kHz,16 bits,16431D0D951391CAC1BF77B370703F8B,md5,MD-082,2002-01-23,unknown,Eric Schlosser,"Food, Economy, Corporations, Labor, Activism, Community Building",,eps00116,Saleable,,1940 - 2002,"Portland, Oregon, United States",,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
53,"Eric Schlosser speaks at the First Congregational Church in Portland, Oregon about his book Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market (2003).",,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:00:26,kboo_MD-081p2_20030513.mp3,kboo_MD-081p2_20030513.wav,305 MB,mono,wav,44.1 kHz,16 bits,F4D19CAB0F79CF6B186D1D524F7B6825,md5,MD-081p2,2003-05-13,unknown,Eric Schlosser,"Activism, Drugs","Eric Schlosser speaks at the First Congregational Church in Portland, Oregon about his book Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market (2003).",eps00028,Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,CD-0166;MD-081.1,1:00:26,,,,,,,
52,"Eric Schlosser speaks at the First Congregational Church in Portland, Oregon about his book Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market (2003).",,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:29:44,kboo_MD-081p1_20030513.mp3,kboo_MD-081p1_20030513.wav,150 MB,mono,wav,44.1 kHz,16 bits,D1451C620BDCCC110938DDE6AC13B900,md5,MD-081p1,2003-05-13,unknown,"Eric Schlosser, Michelle Schroeder Fletcher","Activism, Drugs","Eric Schlosser, author of Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market (2003), is interviewed by Michelle Schroeder Fletcher for KBOO.",eps00028,Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,CD-0166;MD-081.2,0:29:44,,,,,,,
51,Community Action Forum: Medea Benjamin,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:02:25,kboo_MD-080_20030819.mp3,kboo_MD-080_20030819.wav,315 MB,mono,wav,44.1 kHz,16 bits,980BADD008EEA8D7A4B75F0A81AAE263,md5,MD-080,2003-08-19,unknown,Medea Benjamin,"War/Peace, Global Affairs",,eps00115,Saleable,,2003,"Iraq, Middle East",,,,S:StaffAnalog Archive Project_finalminidisc,,1:02:25,,,,,,,
50,"Unanswered Questions: 9/11 and the Public Safety, Seeking Answers & Accountability",,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,01:27:44,kboo_MD-078_20020610.mp3,kboo_MD-078_20020610.wav,886 MB,stereo,wav,44.1 kHz,16 bits,1F0831216F9011386DF079763CA1AF4A,md5,MD-078,2002-06-10,unknown,"Catherine Austin Fitts, Julie Sweeney, Lorna Brett, Mike Ruppert, John Judge, Mike Springman",Government/Politics,,eps00114,Saleable,,2001,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,1:27:44,,,,,,,
49,Public Interest Environmental Law Conference 2003,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:50:05,kboo_MD-075_20030308.mp3,kboo_MD-075_20030308.wav,506 MB,stereo,wav,44.1 kHz,16 bits,096A3F09FD51D86FA341E3C84E795070,md5,MD-075,2003-03-08,unknown,Robert Bullard,"Environment/Climate, Energy/Natural Resources, Race, African American","The Public Interest Environmental Law Conference (PIELC) at the University of Oregon March 6 - 9, 2003. Keynote Address by Dr. Robert D. Bullard on March 8th. Bullard discusses environemental racism and community organizing in the South in the 1970s.",eps00109,Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,,,,,,,,
48,Genetically Engineered Food Educational Forum,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:35:59,kboo_MD-047_20020907.mp3,kboo_MD-047_20020907.wav,182 MB,mono,wav,44.1 kHz,16 bits,C7D79FBEE5338AC3E73772D628D3A1D8,md5,MD-047,2002-09-07,unknown,"John Robbins, Jeanne Merrill","Science/Technology, Agriculture","Jeanne Merrill on GMOs, Genetically Engineered Food Educational Forum, First Unitarian Church, Portland",eps00113,Saleable,Broadcast Info,,,,,,S:StaffAnalog Archive Project_finalminidisc,,0:36:00,,,,,,,
47,Book Reading: Fast Food Nation,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:28:36,kboo_MD-044_20020123.mp3,kboo_MD-044_20020123.wav,144 MB,mono,wav,44.1 kHz,16 bits,10FE34337FF4EA460612BE60E261D5E5,md5,MD-044,2002-01-23,unknown,"Eric Schlosser, Mel Reslor","Food, Corporations, Health",Health Watch's edited broadcast of Eric Schlosser's book reading at Powell's Bookstore,eps00112,Saleable,Broadcast Info,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,0:28:36,,,,,,,
46,Government Emergency Powers Special Spring 2003 Membership compilation,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:58:39,kboo_MD-043_20030326.mp3,kboo_MD-043_20030326.wav,706 MB,mono,wav,44.1 kHz,16 bits,CB21F5C61A5BBE6E29B749766FA96EF6,md5,MD-043,2003-03-26,unknown,"Andrew Geller (KBOO), Theresa Mitchell (KBOO), Lisa Hamid (KBOO), Francis Boyle (KBOO), Ani Haines (KBOO), Joseph Onek (KBOO), Bill Olson (KBOO), Wayne Madson (KBOO), Frank Morales (KBOO), Dave Lindorff (KBOO)","Government/Politics, Law/Court/Crime, Military/Veterans, Police, War/Peace, Activism","Edited Master. Government Emergency Powers Special compilation for the Spring 2003 Membership Drive Premium CDs. This collection of recordings focuses on executive powers leading up to the Iraq War and the domestic police state. At 0:46:00, an audio essay discusses how even the Portland zoobombers being targeted by police surveliance. The last 15-minutes of the show feature call in questions from the public for Dave Lindorff.",eps00111,Saleable,,2003,United States,Master: edited,,,S:StaffAnalog Archive Project_finalminidisc,,1:58:39,,,,,,,
45,Annie Bloom's Book: Winona LaDuke speaks on The Winona LaDuke Reader: A Collection of Essential Writings (2002),,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:52:02,kboo_MD-042_20020804.mp3,kboo_MD-042_20020804.wav,525 MB,stereo,wav,44.1 kHz,16 bits,92E7E3156CEBA865B05813229BFD2976,md5,MD-042,2002-08-04,unknown,"Luke Warm Water, Winona LaDuke","Indigenous, Poetry","Annie Bloom's Books hosts Winona LaDuke. Luke Warm Water begins the event with a reading of his poetry, including //The Jesus of Pine Ridge, // //John Wayne's Bullet, // and //Are You Hungry for Pizza?//. LaDuke speaks about living in Minnesota and her non-profit grassroots communituy organizing and activism. She is currently organizing around the issue of wild rice farming within the indigenous community of Minnesota, where the University of Minnestoa and big business are patenting and engiennering wild rice. Following the speech she answers audeince questions.",,Non-Saleable,,,North America,,,,S:StaffAnalog Archive Project_finalminidisc,,0:52:02,,,,,,,
44,Public Interest Environmental Law Conference 2003,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:35:45,kboo_MD-041p2__20030309.mp3,kboo_MD-041p2__20030309.wav,361 MB,stereo,wav,44.1 kHz,16 bits,0D232F69E2A458FB8A0FBB5F5A4B434C,md5,MD-041p2,2003-03-09,unknown,Dolores Huerta,"Environment/Climate, Energy/Natural Resources, Labor, Women","The Public Interest Environmental Law Conference (PIELC) at the University of Oregon March 6 - 9, 2003. Keynote Address by Dolores Huerta on Thursday, March 9th. Huerta co-founded the United Farm Workers of America, along with Cesar Chavez in 1962. Trained as a teacher, she turned to direct action to eliminate the brutal conditions of poverty that defined the lives of her young students in the 1950's. Huerta discusses consumerism and environmental hazard to farm workers and their children.",eps00109,Saleable,,,United States,Original,,,S:StaffAnalog Archive Project_finalminidisc,,0:35:45,,,,,,,
43,Public Interest Environmental Law Conference 2003,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:16:46,kboo_MD-041p1_20030309.mp3,kboo_MD-041p1_20030309.wav,169 MB,stereo,wav,44.1 kHz,16 bits,4C1F57D0445FAC77924F68B3717237CE,md5,MD-041p1,2003-03-09,unknown,Fatima Jibrell,"Environment/Climate, Energy/Natural Resources, Labor","The Public Interest Environmental Law Conference (PIELC) at the University of Oregon March 6 - 9, 2003. Keynote Address by Fatima Jibrell on Thursday, March 9th. Jibrell is the Executive Director of Horn Relief, has faced war, drought, and harassment while working to organize women and protecting natural resources in Somalia. She achieved a major victory by securing an enforced ban on the export of charcoal from the Puntland government in northeast Somalia. Mrs. Jibrell is the 2002 recipient of the Goldman Environmental Prize for her work and leadership in creating an environmental movement to protect diminishing natural resources in Somalia.",eps00109,Saleable,,,"Somalia, Saudia Arabia",Original,,,S:StaffAnalog Archive Project_finalminidisc,,0:16:46,,,,,,,
42,Public Interest Environmental Law Conference 2003,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:56:45,kboo_MD-040p2_20030306.mp3,kboo_MD-040p2_20030306.wav,573 MB,stereo,wav,44.1 kHz,16 bits,4E4BA479F3D4F643E7A431724E99BDCF,md5,MD-040p2,2003-03-06,unknown,Vandana Shiva,"Environment/Climate, Energy/Natural Resources","The Public Interest Environmental Law Conference (PIELC) at the University of Oregon March 6 - 9, 2003. Keynote Address by Vanda Shiva on Thursday, March 6th. Shiva ispeaks about founding the Research Foundation for Science Technology and Natural Resource Policy and her work in connecting women and the environmental movement. She discusses globalization and threats to the indegenous communities, cultures, and environments.",eps00109,Saleable,,,India,Original,,,S:StaffAnalog Archive Project_finalminidisc,,0:56:45,,,,,,,
41,Public Interest Environmental Law Conference 2003,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:46:07,kboo_MD-040p1_20030306.mp3,kboo_MD-040p1_20030306.wav,466 MB,stereo,wav,44.1 kHz,16 bits,E43598C52459436F36A725DB1D4CE919,md5,MD-040p1,2003-03-06,unknown,Jim Dipeso,"Environment/Climate, Energy/Natural Resources, Government/Poltics","Jim DiPeso: Republicans for Environmental Protection. The Public Interest Environmental Law Conference (PIELC) at the University of Oregon March 6 - 9, 2003. Keynote Address by Jim DiPeso on Thursday, March 6th. Dispeso is member of REP America, a national grassroots organization of republicans for environment protection. DiPepso speaks on the forgotten tradition of conservationism within the Republican party from Lincoln to Nixon. The crowd repeatedly jeers at DiPeso particularly when he speaks about Nixon and George W. Bush.",eps00109,Saleable,,,United States,Original,,,S:StaffAnalog Archive Project_finalminidisc,,0:46:07,,,,,,,
40,"Earth Democracy: Creating Alternatives for Peace, Democracy and Justice",,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:54:50,kboo_MD-039_20021120.mp3,kboo_MD-039_20021120.wav,277 MB,mono,wav,44.1 kHz,16 bits,2C5DDF0AA8A6FE0CC3BA90959DC594A9,md5,MD-039,2002-11-20,unknown,,"Environment/Climate, Corporations, Economy","Vandana Shiva at Oregon State University, Corvallis. Oregon State University's (OSU) Convocations and Lectures Committee hosts Vandana Shiva at OSU's LaSells Stewart Center. Shiva and others have proposed an alternative economy in which corporations are dismantled in favor of smaller enterprises owned by workers, customers and other local groups. She contends such a change would give communities the power to tackle poverty, create jobs, ensure plentiful food and reduce demand for fossil fuels.",eps00108,Saleable,,,,,,,S:StaffAnalog Archive Project_finalminidisc,,0:54:50,,,,,,,
39,Ralph Nader at Lewis and Clark College,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:27:03,kboo_MD-037_20021006.mp3,kboo_MD-037_20021006.wav,439 MB,mono,wav,44.1 kHz,16 bits,0FF22769D7BB3A81947E32EEAD5D099D,md5,MD-037,2002-10-06,unknown,Ralph Nader,"Government/Politics, Activism, Corporations, War/Peace","Lewis and Clark College's Students Organized for Activities and the Student Activities Office host Ralph Nader at the Pamplin Sports Center. Nader speaks on his most recent book Crashing the Party: How to Tell the Truth and Still Run for President (2003) and the commercialization of all aspects of American society, corporate crime, and what it means to be a citizen. He also addresses the anticipated war in Iraq. Unedited version.",eps00107,Saleable,,2000 - 2002,United States,Original,,,S:StaffAnalog Archive Project_finalminidisc,,1:27:03,,,,,,,
38,Ralph Nader at Lewis and Clark College,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,01:10:04,kboo_MD-036_20021006.mp3,kboo_MD-036_20021006.wav,354 MB,mono,wav,44.1 kHz,16 bits,735C15781506D1FDFF59A579733F5245,md5,MD-036,2002-10-06,unknown,Ralph Nader,"Government/Politics, Activism, Corporations, War/Peace",Edited version.,eps00107,Saleable,,2000 - 2002,United States,Master: edited,,,S:StaffAnalog Archive Project_finalminidisc,,1:10:04,,,,,,,
37,MD-032 title,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:58:26,kboo_MD-032_20020507.mp3,kboo_MD-032_20020507.wav,295 MB,mono,wav,44.1 kHz,16 bits,12C66CECAEFF63CEFA4B59584F710892,md5,MD-032,2002-05-07,unknown,"Jeff Merkley, Michael Tarazi","Global Affairs, War/Peace","The Oregon World Affairs Council invites Michael Tarazi to speak on his experience as an advisor to Yasser Arafat of the Palestine Liberation Organization (PLO). He specifically address three topics: the 2000 Camp David accord, what are the roots of the current crisis between Israel and Palestine, and what is needed to move forward.",,Non-Saleable,Broadcast Info,2000 - 2002,"Middle East, Palestine, Israel",,,,S:StaffAnalog Archive Project_finalminidisc,,0:58:26,,,,,,,
36,Rozalind Gruben: Inspiration to Exercise,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:59:01,kboo_MD-031_2001.mp3,kboo_MD-031_2001.wav,298 MB,mono,wav,44.1 kHz,16 bits,C06538074643F61C96629AFBAB9E52A6,md5,MD-031,2001,unknown,"Rozalind Gruben, Mel Reslor, Linda Fram",Health,"Rozalind Gruben speaks at the 2001 Festival of Raw and Living Foods on the KBOO weekly lecture series. The title of her presentation is Inspiration to Exercise. Following the presentation, Reslor interviews Linda Fram about the 2002 Raw Food Festival.",eps00106,Saleable,Broadcast Info,,,,,,S:StaffAnalog Archive Project_finalminidisc,,0:59:01,,,,,,,
35,Federal Case Series: U.S. v. Loudhawk,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:26:43,kboo_MD-019d2_20020201.mp3,kboo_MD-019d2_20020201.wav,270 MB,stereo,wav,44.1 kHz,16 bits,D1F50E1CB80710335E2FB7BE92AADA22,md5,MD-019d2,2002-02-01,unknown,,"Indigenous, Prisons, Law/Court/Crime","Audio recording level is very low. AIM, Peltier, Judge Redden, Sid Lezak",,Non-Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,0:26:43,,,,,,,
34,Federal Case Series: U.S. v. Loudhawk,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,,kboo_MD-019d1_20020201.mp3,kboo_MD-019d1_20020201.wav,765 MB,stereo,wav,44.1 kHz,16 bits,76AA53BA6015736EBB1F29C5F64642DC,md5,MD-019d1,2002-02-01,unknown,,"Indigenous, Prisons, Law/Court/Crime","Judge Owen Panner?? talks about the case of Loudhawk and how it started. In was 1968 and there was much hostility between natives and whites. The AIM was just founded and they took over the interior building in D.C. and held it for 75 days. Banks and Peltier were involved at Pine Ridge and wounded Knee as well as the D.C. incident. The case was where a group of AIM members were arrested and indicted in November, 1975, on counts of possessing firearms and dynamite. In March, 1976, the Federal District Court granted respondents' motion to suppress evidence relating to the dynamite counts, and the Government promptly filed a notice of appeal and requested a continuance.",,Non-Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,1:14:51,,,,,,,
33,John Kitzhaber State of the State Address,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:49:40,kboo_MD-017_20020201.mp3,kboo_MD-017_20020201.wav,501 MB,stereo,wav,44.1 kHz,16 bits,7479827922A40C23260620AB40B58E28,md5,MD-017,2002-02-01,unknown,,Government/Politics,This an edited recording with the last 4 minutes are missing.,eps00105,Saleable,,,Oregon,,,,S:StaffAnalog Archive Project_finalminidisc,,0:49:40,,,,,,,
32,How Benefits: The Few or the Many? at the Social Justice Fair,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,00:56:50,kboo_MD-014_20020100.mp3,kboo_MD-014_20020100.wav,287 MB,mono,wav,44.1 kHz,16 bits,,,MD-014,2002-01-00,unknown,,"Economics, Activism, War/Peace","The speaker talks about how democracy is not black and white but many shades of gray. She talks about how after 9/11 Bush asked America to go out and support America by shopping, even though America was in a deep recession. She talks about a book called Jihad vs. McWorld and how both versions are destroying the world. She talks about different Middle Eastern countries that are not part of the world trade organization, including Saudi Arabia. The next speaker talks about the //war on terrorism// and how we are not actually at war. He speaks about racism after 9/11 and how it was an ominous sign of what is to come. There is also talk about the Iraq war and what is happening over there and how be will be at war in the Middle East for decades to come. This is followed by a Q&A. Disc listed as //Air Copy//",,Non-Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,0:56:50,,,,,,,
31,Vandana Shiva at First Unitarian Church,,KBOO,digitized in house,KBOO Archives Room,Mono,Minidisc,02:04:37,kboo_MD-011_20000326.mp3,kboo_MD-011_20000326.wav,629 MB,mono,wav,44.1 kHz,16 bits,63BEB7ED25C6925C2FFC88FDB4B60B31,md5,MD-011,2000-03-26,unknown,,Science/Technology,"The tape begins with Vandana Shiva being interviewed, then she speaks at the First Unitarian Church about biodiversity and bio piracy, which is where you steal natures creativity then sue for infringment. She mention Columbus and how he was a bio pirate. She talks about Intellecutal property rights and how you can make a patent on nature and then sue if someone else uses it. The main example she uses is Monsanto.",eps00104,Non-Saleable,,,United States,,,,S:StaffAnalog Archive Project_finalminidisc,,2:04:37,,,,,,,
30,"Why Do They Hate Us?: An Interview with Kennedy Moorhead, former State Department Officer",,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:27:56,kboo_MD-002.mp3,kboo_MD-002.wav,282 MB,stereo,wav,44.1 kHz,16 bits,49B6846CDCCD6573876A52482D82257D,md5,MD-002,,unknown,"Moorhead C. Kennedy, Jr.","War/Peace, Faith/Religion/Spirituality","Interview with former U.S. State Department officer Kennedy Moorhead. Moorhead was one of the hostages of the 1979 - 1981 Iranian hostage crisis. He discusses the history and legacy of U.S. foreign policy in the Middle East. He responds to the conclusions of Samuel P. Huntington in his Clash of Civilizations, discusses the U.S. war in Afghanistan, and the future of the Middle East.",eps00096,Saleable,,1979 - 1981,"Iran, Afghanistan, Middle East",,,,S:StaffAnalog Archive Project_finalminidisc,,0:27:56,,,,,,,
29,Ehud Barak at Arlene Schnitzer Concert Hall,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:27:03,kboo_MD-001d3_20011015.mp3,kboo_MD-001d3_20011015.wav,273 MB,stereo,wav,44.1 kHz,16 bits,FADE2B92CFCF9EEBAF5702B4593A4EB4,md5,MD-001d3,2001-10-15,unknown,Ehud Barak,War/Peace,"The audio begins with two unidentifiable previous recordings unrelated to the titled recording of former Israeli Prime Minister Ehud Barak's. The recording is the Q&A following a speech organized by the World Affairs Council of Oregon. Barak responds to questions regarding terrorism, Israeli settlements in Palestine, the war in Afghanistan, Israeli soldiers response to Palestinian youth resistance, the potential for peace between Israel and Palestine",eps00095,Saleable,,,"Middle East, Israel, Palestine",,,,S:StaffAnalog Archive Project_finalminidisc,,0:27:03,,,,,,,
28,Ehud Barak at Arlene Schnitzer Concert Hall,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,01:10:08,kboo_MD-001d2_20011015.mp3,kboo_MD-001d2_20011015.wav,708 MB,stereo,wav,44.1 kHz,16 bits,79E86877AA5746F96E9398344DF600C4,md5,MD-001d2,2001-10-15,unknown,,War/Peace,"Jeff Merkley, Ron Ragan, and other members of the World Affairs Council of Oregon introduce speaker Ehud Barak, the former Israeli prime minister who speaks at the Arlene Schnitzer Concert Hall in Portland, Oregon. Introductory speakers mention the security concerns that arose for the event as well as protests outside the event. Barak was the first speaker in the Council's Second Annual International Speaker Series. Barak speaks on his experience as prime minister of Israel and addresses the issue of terrorism, peace, and war.",eps00095,Saleable,,,"Middle East, Israel, Palestine",,,,S:StaffAnalog Archive Project_finalminidisc,,1:10:08,,,,,,,
27,Ehud Barak at Arlene Schnitzer Concert Hall,,KBOO,digitized in house,KBOO Archives Room,Stereo,Minidisc,00:32:44,kboo_MD-001d1_20011015.mp3,kboo_MD-001d1_20011015.wav,331 MB,stereo,wav,44.1 kHz,16 bits,D63058568855B3EA3ADD0CAB3AA517B7,md5,MD-001d1,2001-10-15,unknown,Ehud Barak,War/Peace,"Second Annual International Speaker Series #1 Press Conference with Ehud Barak. A press conference held by the World Affairs Council of Oregon featuring Former Israeli Prime Minister Ehud Barak. Barak Speaks about the Middle East, ways of containing terrorism, his personal experience fighting terrorism and how America is leading the fight against terrorism.",eps00095,Saleable,,,"Middle East, Israel",,,,S:StaffAnalog Archive Project_finalminidisc,,0:32:44,,,,,,,
26,7-1620 title,,,digitzed in house,KBOO Archives Room,,1/4 inch audio tape,00:29:00,,,,,,,,,,7-1620,1999-11-30,unknown,John Cavanah,"Corporations, Economy, Global Affairs",spoke at anti-WTO forum,,Non-Saleable,,,,,,,,,,#N/A,,,,,,
25,RadioZine: first Friday Radiozine episode,,KBOO,digitized 4/29/2016 BAVC,KBOO Archives Room,,1/4 inch audio tape,00:10:00,kboo_7-1548_19751003_FridayMagazine.mp3,kboo_7-1548_19751003_FridayMagazine.wav,2.25 GB,stereo,wav,96 kHz,24 bits,4f7ebb0957410b46d79f246dfdd78c3e,md5,7-1548,1975-10-03,unknown,Sue Sargent,"History, Youth",,,Saleable,,,,,,,S:StaffAnalog Archive Project_final10inchreel,,,#N/A,4/29/2016,01:08:48 - native Speed change.,1003960,BAVC barcode,,
24,last report on construction of 20 SE 8th,,KBOO,digitized 4/29/2016 BAVC,KBOO Archives Room,,1/4 inch audio tape,00:05:00,kboo_7-1547_19830131_LastStoppelloReport.mp3,kboo_7-1547_19830131_LastStoppelloReport.wav,105 MB,stereo,wav,96 kHz,24 bits,3aafbd28f0dbe5a8750803ccc836e0da,md5,7-1547,1983-01-31,unknown,Karl Lingenfelder,History,,,Saleable,,,,,,,S:StaffAnalog Archive Project_final10inchreel,,,"loose wind, dusty tape",4/29/2016,only three minutes of content on tape,1003964,BAVC barcode,,
23,Outtakes from the live broadcast of the 30th anniversary celebration interviews,,,digitized 4/29/2016 BAVC,KBOO Archives Room,,1/4 inch audio tape,,kboo_7-1517_19980808_OuttakesFromTheLive.mp3,kboo_7-1517_19980808_OuttakesFromTheLive.wav,522 MB,stereo,wav,96 kHz,24 bits,6d12b6dd0a07a53af82c06db8fce6599,md5,7-1517,1998-08-08,unknown,,History,30th anniversary leftover cuts,,Saleable,,,,,,,S:StaffAnalog Archive Project_final10inchreel,,,loose wind,4/29/2016,added leader to one side of tape stored tails out,1003963,BAVC barcode,,
